osm_id,highway,name,name:de,name:it,short_name
25703417,residential,Via Padova,,,
25703453,residential,Via Ravenna,,,
25703456,residential,Via Care' Alto,,,
25703539,residential,Via la Clarina,,,
25703672,unclassified,Via Bernardino Bomporto,,,
25703713,unclassified,Via Giuseppe Canestrini,,,
25768619,unclassified,Via Torricelle,,,
25792242,unclassified,Via Antonia Pruner,,,
25792388,unclassified,Via Carlo e Valeria Jülg,,,
25792389,tertiary,Via San Vito,,,
25792390,secondary,Località San Donà,,,
25792391,tertiary,Via Alla Veduta,,,
25832697,tertiary,Via alle Coste,,,
25869435,track,Via Castel di Pietrapiana,,,
25874135,unclassified,Via Renato Lunelli,,,Via Lunelli
25874238,unclassified,Via Avisio,,,
25874241,unclassified,Via 8 Marzo,,,
25874258,tertiary,Via Soprasasso,,,
25874393,unclassified,Via Talvera,,,
25874489,unclassified,Via Padre Emilio Chiocchetti,,,
25874495,residential,Via Giovanni Battista Trener,,,
25874513,residential,Via Giovanni Battista Trener,,,
25874727,unclassified,Via Noce,,,
25874842,trunk,Tangenziale Ovest,,,
25874854,secondary,Via del Brennero,,,
25957506,unclassified,Via Grezoni,,,
25957557,unclassified,Via Grezoni,,,
26073945,motorway,Autostrada del Brennero,Brennerautobahn,Autostrada del Brennero,
26073947,motorway,Autostrada del Brennero,Brennerautobahn,Autostrada del Brennero,
26073950,motorway,Autostrada del Brennero,Brennerautobahn,Autostrada del Brennero,
26073953,motorway,Autostrada del Brennero,Brennerautobahn,Autostrada del Brennero,
26073982,residential,Via Bepi Mor,,,
26073983,trunk,Tangenziale Ovest,,,
26073986,trunk,Tangenziale Ovest,,,
26396256,unclassified,Via della Resistenza,,,
26401934,service,Via Salè,,,
26401971,residential,Via Madonna della Corona,,,
26402015,service,Via Don Tommaso Dallafior,,,
26413792,tertiary,Via alle Nore,,,
26413958,unclassified,via delle Scornie,,,
26413966,unclassified,Via Telvana,,,
26414020,unclassified,Via Covelo,,,
26414036,unclassified,Via per Pila,,,
26414037,unclassified,Via dei Michei,,,
26601158,unclassified,Via Doss Castion,,,
26601165,unclassified,Via Doss Castion,,,
26601183,unclassified,Via alle Campanelle,,,
26601262,unclassified,Via dei Pozati,,,
26601277,unclassified,Via dei Pozati,,,
26601385,unclassified,Via dei Masetti,,,
26601422,unclassified,Via Giulio Ciurletti,,,
26601426,residential,Via Nilo Piccoli,,,
26624732,unclassified,Via Beniamino Kofler,,,
26624861,residential,Via dei Masetti,,,
26624922,residential,Via Alla Veduta,,,
26624931,residential,Via Alla Veduta,,,
26627873,residential,Via delle Marnighe,,,
26627910,residential,Via delle Laste,,,
26627953,residential,Via di Zél,,,
26628067,residential,Via di Zél,,,
26628095,unclassified,Via dei Masetti,,,
26628144,residential,Via Eduino Fellin,,,
26628147,residential,Via Eduino Fellin,,,
26628160,residential,Via di Zél,,,
26628180,residential,Via di Zél,,,
26628261,residential,Via ai Camilastri,,,
26628685,unclassified,Via Ponte Alto,,,
26653275,secondary,Via Bassano,,,
26699405,secondary,Via Bassano,,,
26699406,secondary,Via Bassano,,,
27120102,residential,Via Giuseppe Verdi,,,
27120103,residential,Via Giuseppe Verdi,,,
27168140,residential,Via del Biancospino,,,
27168142,residential,Via Cesarini,,,
27168143,unclassified,Via del Forte,,,
27168232,residential,Via Castel dei Merli,,,
27168497,residential,Via Cesarini,,,
27168501,residential,Via del Dos,,,
27168507,residential,Via Don Leone Serafini,,,
27168508,residential,Via ai Bolleri,,,
27168509,unclassified,Via delle Costiole,,,
27170536,service,Via di Maderno,,,
27170537,unclassified,Via al maso Pezani,,,
27171062,residential,Via di San Sebastiano,,,
27172269,unclassified,Via Carlo Alberto Bauer,,,
27182848,service,Corso Michelangelo Buonarroti,,,
27182854,service,Corso Michelangelo Buonarroti,,,
27182867,service,Corso Michelangelo Buonarroti,,,
27195496,tertiary,Via ai Bolleri,,,
27195537,unclassified,Via del Mont de Sora,,,
27283253,residential,Via 4 Novembre (1918),,,Via 4 Novembre
27283261,residential,Via Giovanni Battista Trener,,,
27431368,track,Strada della Flora,,,
27443811,unclassified,Strada Rifugio del Calisio,,,
27444262,unclassified,Via al Maso Specchio,,,
27444285,unclassified,Via del Mont de Soto,,,
27444455,track,Strada de Mez,,,
27444456,track,Strada delle Pozze,,,
27444603,unclassified,Strada Rifugio del Calisio,,,
27460081,trunk_link,Via Brescia,,,
27464955,track,Via per Cantanghel,,,
27503568,secondary,Piazza Centa,,,
27503569,secondary,Piazza Centa,,,
27503570,service,Piazza Dante,,,
27503961,unclassified,Via Fersina,,,
27596209,residential,Via dei Ferrovieri,,,
27643816,track,Via per Castel Vedro,,,
27644002,track,Sentiero del Marez,,,
27644004,track,Strada Rifugio del Calisio,,,
27644005,track,Strada Rifugio del Calisio,,,
27647079,residential,Via del Capitel,,,
27647080,residential,Via del Capitel,,,
27728431,track,Sentiero del Giaron,,,
27742894,residential,Via Antonio Gazzoletti,,,
27751482,unclassified,Strada di Val Calda,,,
27946650,track,Via di Pramorghen,,,
28037890,trunk_link,Strade dell'Interporto,,,
28068105,track,Via di Pramorghen,,,
28068427,trunk_link,Strade dell'Interporto,,,
28068429,trunk,Strade dell'Interporto,,,
28449640,unclassified,località Passo Cimirlo,,,
28449644,unclassified,località Passo Cimirlo,,,
28449808,unclassified,Località Negrano,,,
28449871,residential,Via della Ziverana,,,
28449875,unclassified,Via Marzola,,,
28864515,trunk,Strada Gardesana di Trento,,,
28879056,trunk,Strada del Bus de Véla,,,
28879081,trunk,Strada Gardesana di Trento,,,
28879107,trunk,Strada del Bus de Véla,,,
28879117,trunk,Strada del Bus de Véla,,,
28879380,trunk,Strada Gardesana di Trento,,,
29084862,service,Via Giovanni Pascoli,,,Via Pascoli
29149703,unclassified,Via Fersina,,,
29149724,unclassified,Via Fersina,,,
29149844,residential,Via Fersina,,,
29179674,unclassified,località Passo Cimirlo,,,
29179680,unclassified,località Passo Cimirlo,,,
29180046,unclassified,località Cimirlo,,,
29227229,residential,Via Marino Stenico,,,Via Stenico
29227241,unclassified,Via Ernesto Sestan,,,
29227244,unclassified,Via Valentina Zambra,,,
29227282,unclassified,Via Maestri del Lavoro,,,
29227283,service,Via Vittime delle Foibe,,,
29227362,unclassified,Via Don Savino Pedrolli,,,
29227388,unclassified,Via Savino Giacomoni,,,
29227405,unclassified,Via della Loggetta,,,
29227412,unclassified,Via Don Francesco Torresani,,,
29227418,residential,Via Sant'Anna,,,
29227422,residential,Via Sant'Anna,,,
29227427,residential,Via Sant'Anna,,,
29227429,residential,Via Sant'Anna,,,
29227432,residential,Via Sant'Anna,,,
29227435,residential,Via Sant'Anna,,,
29227437,residential,Via Sant'Anna,,,
29236099,unclassified,via ai Cortilosi,,,
29278369,unclassified,Via Antonio Stoppani,,,
29279123,unclassified,Via Sabbionare,,,
29310500,residential,Via Castelbarco,,,
29310590,tertiary,Lungadige San Nicolò,,,
29310670,secondary,Via Livio Druso,,,
29313498,service,Via Valnigra,,,
29313509,service,Via Valnigra,,,
29313525,residential,Via Valnigra,,,
29313547,unclassified,Via Marzola,,,
29313577,residential,Via Galassa,,,
29313628,residential,Via Torricelle,,,
29313635,unclassified,Strada dei Bindesi,,,
29313652,unclassified,Via Valdacole,,,
29396886,residential,Via Dos Trento,,,
29411654,trunk,Ponte San Nicolò,,,
30003891,trunk,Tangenziale Ovest,,,
30003897,trunk,Strada Gardesana di Trento,,,
30003898,trunk,Strada Gardesana di Trento,,,
30003899,trunk,Strada Gardesana di Trento,,,
30003901,trunk,Strada Gardesana di Trento,,,
30003903,trunk,Strada Gardesana di Trento,,,
30003904,trunk,Strada Gardesana di Trento,,,
30076096,tertiary,Via Gian Domenico Romagnosi,,,
30076424,tertiary,SP17 di Civezzano,,,
30076425,tertiary,Via Fersina - Avisio,,,
30686213,service,Corso Michelangelo Buonarroti,,,
30686368,pedestrian,Via della Mostra,,,
30686450,pedestrian,Galleria Legionari Trentini,,,
30686779,unclassified,Viale Rovereto,,,
30687051,residential,Via Col di Lana,,,
30789844,trunk,Tangenziale Ovest,,,
30789846,unclassified,Lungadige Louis Braille,,,
30789847,unclassified,Lungadige Louis Braille,,,
30789850,residential,Viale Rovereto,,,
30789851,unclassified,Via per Campél,,,
30791977,unclassified,Salita Filippo Manci,,,
30791978,unclassified,Salita Filippo Manci,,,
30915082,tertiary,Via Borino,,,
30915084,tertiary,Via Borino,,,
31115949,tertiary,Via Ezio Maccani,,,Via Maccani
31115950,tertiary,Via Ezio Maccani,,,Via Maccani
31115991,tertiary,Via Caduti di Nassirya,,,
31115992,tertiary,Via Caduti di Nassirya,,,
31301717,residential,Via Santa Croce,,,
31301718,tertiary,Via Dogana,,,
31343408,tertiary,Via Mesiano,,,
31343411,tertiary,Via Mesiano,,,
31663310,secondary,Via Asiago,,,
31663311,secondary,Via Asiago,,,
32036646,tertiary,Ponte di San Lorenzo,,,
32059924,tertiary,Via SS. Cosma e Damiano,,,
32059926,unclassified,Via San Giorgio,,,
32059927,unclassified,Via Santi Cosma e Damiano,,,
32059988,unclassified,Via della Villa,,,Via Villa
32225700,unclassified,Via dei Valoni,,,
32225707,tertiary,Via San Daniele Comboni,,,
32359806,unclassified,Piazza Leonardo Da Vinci,,,
32396525,unclassified,Via Giuseppe Grazioli ,,,
32396533,steps,Belvedere San Francesco,,,
32507265,unclassified,Via Valdacòle,,,
32507267,residential,Salita Vittore Ricci,,,
32507275,residential,Via Mesiano,,,
32507285,track,Strada forestale Pramarquart,,,
32507290,track,Strada forestale Loica,,,
32507298,track,Via Graffiano,,,
32507299,unclassified,Strada delle Tabarelle,,,
32507301,unclassified,Via Torricelle,,,
32507306,service,Strada dei Bindesi,,,
32507307,residential,Salita Vittore Ricci,,,
32507308,residential,Via Graffiano,,,
32507309,unclassified,Via Antonio Pranzelores,,,
32514128,unclassified,Via Eremo,,,
32917648,residential,Via Laurence Feininger,,,
32928696,service,Via alla Val,,,
32928698,unclassified,Via alla Cascata,,,
33168188,tertiary,Via Castel di Pietrapiana,,,
33168191,unclassified,Via Salè,,,
33168206,tertiary,Via Don Tommaso Dallafior,,,Via Dallafior
33168209,tertiary,Via della Resistenza,,,
33559283,service,galleria Divisioni Alpine,,,
33786987,path,sentiero S. Agata,,,
33787115,path,sentiero S. Agata,,,
33787466,path,sentiero S. Agata,,,
33787627,path,sentiero S. Agata,,,
33787867,path,sentiero S. Agata,,,
34112709,path,Sentiero S. Agata,,,
34128531,unclassified,Via per Campél,,,
34128820,unclassified,Via dei Camerli,,,
34128829,unclassified,Via dei Camerli,,,
34213875,residential,Strada per Maranza,,,
34309248,unclassified,Via del Maso Scala,,,
34662179,residential,Via Santa Maria Maddalena,,,
34662351,pedestrian,Via Oriola,,,
34663330,pedestrian,Via Andrea Maffei,,,Via Maffei
34663338,pedestrian,Via Giuseppe Verdi,,,
34663434,pedestrian,Via Giuseppe Mazzini,,,
34663493,residential,Via Rodolfo Belenzani,,,Via Belenzani
34865537,tertiary,Via per Villamontagna,,,
34865538,unclassified,Via per Pila,,,
34865539,unclassified,Via dei Camerli,,,
34865541,tertiary,Via Don Leone Serafini,,,
34865542,unclassified,Via Sabbionare,,,
34865543,unclassified,Via al maso Pezani,,,
34866046,residential,Via dell'Asilo,,,
34866129,tertiary,Via del Commercio,,,
34866153,tertiary,Via del Commercio,,,
34880472,unclassified,Via delle Bettine,,,
34880547,unclassified,Via Augusto Goio,,,
34942224,unclassified,Via delle Bettine,,,
34990536,residential,Via Danilo Paris,,,
34990690,residential,Via Luigi Caneppele,,,
34990794,service,Circonvallazione Adige,,,
34990799,unclassified,Via delle Bettine,,,
34990834,residential,Via delle Bettine,,,
34990861,residential,Via dell'Asilo,,,
34990866,residential,Via dell'Asilo,,,
34990869,residential,Via dell'Asilo,,,
34990946,residential,Via Gianni Caproni,,,Via Caproni
34990949,residential,Via Luigi Caneppele,,,
34990997,residential,Via Gianni Caproni,,,
34991001,cycleway,Accesso a Località Roncafort - Pista Ciclabile Valle dell'Adige,,,
34991005,cycleway,Accesso a Località Roncafort - Pista Ciclabile Valle dell'Adige,,,
34991009,cycleway,Accesso a Località Roncafort - Pista Ciclabile Valle dell'Adige,,,
34991170,residential,Località Roncafort,,,
34991380,residential,Località Roncafort,,,
34991381,residential,Località Roncafort,,,
34991542,residential,Via Luigi Caneppele,,,
34992561,unclassified,Via del Commercio,,,
34992635,unclassified,Via del Commercio,,,
35134139,residential,Via Luigi Bonazza,,,
35134147,residential,Via Luigi Bonazza,,,
35208428,secondary,Via Bassano,,,
35208429,secondary,Via Bassano,,,
35208481,secondary,Via San Vito,,,
35209298,residential,Via San Marco,,,
35209300,residential,Via Giannantonio Manci,,,
35209301,secondary,Via cardinale Bernardo Clesio,,,Via Bernardo Clesio
35209303,tertiary,Via dei Solteri,,,
35209670,unclassified,Via di Melta,,,
35209745,tertiary,Via Fersina - Avisio,,,
35220610,tertiary,Via ai Bolleri,,,
35327937,residential,Via Villa Belfonte,,,
35473304,primary,Via Bolzano,,,
35473367,trunk,Strada Statale 47 della Valsugana,,,
35559617,residential,Località Cernidor,,,
35739915,trunk,Strada Statale 47 della Valsugana,,,
35739916,trunk,Strada Statale 47 della Valsugana,,,
35741448,secondary,Strada del Monte Bondone,,,
35957659,tertiary,Via Murialdo,,,
36748080,residential,Salita dei Molini,,,
36748208,residential,Via delle Tabarelle,,,
36748222,unclassified,Via Banala,,,
36748237,residential,Via Enrico Conci,,,
36748238,residential,Via Enrico Conci,,,
36748239,residential,Via Enrico Conci,,,
36748261,residential,Via Enrico Conci,,,
36748268,residential,Via Enrico Conci,,,
36748271,service,Via Enrico Conci,,,
36748327,unclassified,Via dei Tessadri,,,
36748328,residential,Salita dei Molini,,,
36748356,residential,Via Giuseppina Bassetti,,,Via Bassetti
36805099,unclassified,Via Torricelle,,,
36806394,unclassified,Piazza della Grotta,,,
36806395,pedestrian,Salita al Santuario,,,
36806476,secondary,Via Asiago,,,
36836084,unclassified,Via del Bomport,,,
36836085,unclassified,Via della Grotta,,,
36836086,unclassified,Via Marzola,,,
36836090,residential,Via delle Node,,,
36836094,residential,Via delle Node,,,
36845825,residential,Via Marzola,,,
36845887,residential,Via Valnigra,,,
36846233,residential,Via Padre Eusebio Iori,,,
36846951,tertiary,Via Castel di Pietrapiana,,,
36846952,unclassified,Via Salè,,,
36847096,residential,Via Alcide Degasperi,,,
36847254,residential,Via ai Casoti,,,
36847274,unclassified,Via Gabbiolo,,,
36847275,unclassified,Via alla Cros,,,
36867851,residential,Viale Verona,,,
36868183,path,Stradina Servizio Casetta FFSS,,,
36868223,track,Via Malpensada,,,
36868224,track,Via Malpensada,,,
36868766,unclassified,Via Nedda Falzolgher,,,Via Falzolgher
36869216,residential,Via padre Eusebio Chini,,,Via Chini
36869292,track,Via Valnigra,,,
36869477,residential,Viale Verona,,,
36881548,unclassified,Via Leopoldo Pergher,,,
36883906,track,Via Valnigra,,,
36884640,residential,Via Nedda Falzolgher,,,Via Falzolgher
36884641,residential,Via Nedda Falzolgher,,,Via Falzolgher
36884642,residential,Via Dante Sartori,,,Via Sartori
36884643,residential,Via Dante Sartori,,,Via Sartori
36884644,service,Via Dante Sartori,,,Via Sartori
36884645,service,Via Dante Sartori,,,Via Sartori
36885075,track,Via Dante Sartori,,,
36885756,residential,Via Pinara,,,
36904808,residential,Via Padre Eusebio Chini,,,Via Chini
36905433,track,Via Alcide Degasperi,,,Via Degasperi
36969837,residential,Via Emanuele Lanzerotti,,,
36969838,residential,Via Tullio Odorizzi,,,
36969839,track,Via Tullio Odorizzi,,,
36969840,track,Via Tullio Odorizzi,,,
36969878,residential,Via Enrico Conci,,,
36969879,residential,Via Enrico Conci,,,
36987961,residential,Via Galassa,,,
36987962,residential,Via Torricelle,,,
36987963,residential,Via della Villa,,,Via Villa
36987964,residential,Via dei Tessadri,,,
36988163,residential,Via del Nespolar,,,
36989253,tertiary,"Via Clorinda Menguzzato ""Veglia""",,,
36989254,secondary,Viale Verona,,,
36989255,tertiary,"Via Clorinda Menguzzato ""Veglia""",,,
36989256,tertiary,Viale Verona,,,
36989257,secondary,Viale Verona,,,
36989258,tertiary,Via Alcide Degasperi,,,Via Degasperi
36993142,unclassified,Via Angelo Bettini,,,
36993893,residential,"Via Clorinda Menguzzato ""Veglia""",,,
36997315,tertiary,via Caduti di Nassirya,,,
36997316,unclassified,via Antonio Pranzelores,,,
37015240,unclassified,Viale Trieste,,,
37015405,secondary,Via Giuseppe Grazioli,,,
37016687,service,Viale Verona,,,
37016910,tertiary,Largo Donatori volontari del sangue,,,
37016911,tertiary,Via Gocciadoro,,,
37017548,residential,Via Benedetto Gentilotti,,,
37032540,footway,Galleria Torre Vanga,,,
37040506,residential,Via ai Casoti,,,
37040998,residential,Via dell'Ancona,,,
37041000,residential,Via della Ziverana,,,
37041001,unclassified,Via della Ziverana,,,
37041772,track,Via Redondolo,,,
37067829,residential,Via Vittorio Marchesoni,,,
37102132,residential,"Via Clorinda Menguzzato ""Veglia""",,,
37103703,tertiary,Via Vittorio de Riccabona,,,
37103704,tertiary,Via Vittorio de Riccabona,,,
37104437,residential,"Via Clorinda Menguzzato ""Veglia""",,,
37111807,residential,Piazza del Concilio,,,
37112696,tertiary,Lungadige Monte Grappa,,,
37112955,tertiary,Via Roberto da Sanseverino,,,
37121118,residential,Via del Brennero,,,
37122422,unclassified,Via Dosso Dossi,,,
37122469,unclassified,Via Francesco Guardi,,,
37122503,service,Vicolo Morosante,,,
37122585,tertiary,Via Roberto da Sanseverino,,,
37122586,tertiary,Via Roberto da Sanseverino,,,
37130311,unclassified,Via Santi Cosma e Damiano,,,
37130411,unclassified,Località I Laghetti,,,
37133036,tertiary,Via Vittorio Veneto,,,
37133037,residential,Via Vittorio Veneto,,,
37134282,tertiary,Via Vittorio Veneto,,,
37134283,tertiary,Via Vittorio Veneto,,,
37134286,tertiary,Via Ergisto Bezzi,,,
37134296,tertiary,Via Giuseppe Giusti,,,
37192690,residential,Via Clemente Andreatta,,,
37193463,unclassified,Via Aeroporto,,,
37193596,residential,Via Bolzano,,,
37193963,residential,Via Laurence Feininger,,,
37193964,residential,Via Laurence Feininger,,,
37193966,tertiary,Via Soprasasso,,,
37193968,residential,Via 4 Novembre (1918),,,
37197919,unclassified,Via Valentina Zambra,,,
37203416,tertiary,Via Alcide Degasperi,,,Via Degasperi
37223051,residential,Via Marco Pola,,,
37236455,unclassified,Via Aeroporto,,,
37236519,unclassified,Via Giarette,,,
37236698,unclassified,Via San Sebastian,,,
37236699,unclassified,Via San Sebastian,,,
37236979,residential,Via Bruno Cetto,,,
37237114,residential,Via del Maso Smalz,,,
37241705,residential,Via Luigi Caneppele,,,
37246306,pedestrian,passaggio Maria Benvenuto Disertori,,,Passaggio Disertori
37246725,secondary,Via del Brennero,,,
37264441,residential,Via Pante',,,
37264442,residential,Via Pante',,,
37264501,residential,Via Don Tommaso Dallafior,,,
37318361,residential,Via Villa Parolari,,,
37352311,unclassified,Via per Belvedere,,,
37391717,residential,Via alla Cascata,,,
37391724,residential,Via alla Cascata,,,
37413395,unclassified,Viale Nepomuceno Bolognini,,,
37414006,residential,Via Filippo Serafini,,,Via Serafini
37414325,residential,Via dei Molini,,,
37559863,service,Via Marzola,,,
37577806,unclassified,Via Giovanni Pierluigi da Palestrina,,,
37673563,residential,Via Ottone Brentari,,,
37673565,residential,Via Guglielmo Ranzi,,,
37681059,residential,Strada della Pozzata,,,
37681145,tertiary,Via Vittorio de Riccabona,,,
37681576,residential,Via Alcide Degasperi,,,Via Degasperi
37681765,residential,Via la Clarina,,,
37681766,residential,Via la Clarina,,,
37691222,residential,Via della Mantovana,,,
37691320,unclassified,VIA Gocciadoro,,,
37708713,residential,Via Celva,,,
37710315,tertiary,Strada della Valsugana,,,
37726443,unclassified,Via dei Ronchi,,,
37779546,unclassified,Via Jacopo Aconcio,,,
37780051,unclassified,Via della Canova,,,
37780052,unclassified,Via Martino Aichner,,,
37791768,tertiary,Via Vittorio de Riccabona,,,
37792173,unclassified,Via Znojmo,,,
37835942,service,Piazzale Camillo Rusconi,,,
37837745,unclassified,Viale Nepomuceno Bolognini,,,
37839138,residential,Via Alessandro Volta,,,
37854934,unclassified,Via per Cesana - Candriai,,,
37854935,residential,Strada di Candriai,,,
37854937,unclassified,Via del Refletòr - Candriai,,,
37855604,residential,Via alla Césa Vècia,,,
37855660,residential,Via delle Cròzzole,,,
37855662,track,Via della Longa,,,
37855713,residential,Via alla Ca,,,
37855714,residential,Via del Ronco d'Andrea,,,
37856535,residential,Via dei Caduti di Sardagna,,,
37858034,service,Via Scipio Sighele,,,
37917317,unclassified,"Via Ancilla Marighetto ""Ora""",,,
37923394,residential,"Via Clorinda Menguzzato ""Veglia""",,,
37923588,residential,"Via Clorinda Menguzzato ""Veglia""",,,
37923589,residential,"Via Clorinda Menguzzato ""Veglia""",,,
37923590,residential,"Via Clorinda Menguzzato ""Veglia""",,,
37924469,service,Via Enrico Conci,,,
37932920,tertiary,Via Roberto da Sanseverino,,,
37936030,residential,Via Antonio Vivaldi,,,
37937066,service,Via del Brennero,,,
37956147,residential,Via Francesco Petrarca,,,
37956149,tertiary,Via San Lorenzo,,,
37981911,residential,Via Umberto Giordano,,,
38004502,residential,Via Michelangelo Mariani,,,
38027991,residential,Via Dos Trento,,,
38028002,service,Via al Maso Visintainer,,,
38028639,trunk,Tangenziale Ovest,,,
38028760,trunk,Tangenziale Ovest,,,
38034233,residential,Via Gocciadoro,,,
38036655,service,Piazza di Fiera,,,
38082910,unclassified,Via dei Valoni,,,
38531807,residential,Viale Verona,,,
38554840,residential,Località Cernidor,,,
38555044,residential,Località Cernidor,,,
38569319,residential,Via San Pio X,,,
38588686,residential,Salita dei Molini,,,
38590701,unclassified,Via del Giuditi,,,
38590703,unclassified,Via del Nespolar,,,
38590705,residential,Via della Ziverana,,,
38590709,residential,Via del Nespolar,,,
38591523,residential,Via della Grotta,,,
38592065,unclassified,Strada della Pozzata,,,
38594154,service,Via Asiago,,,
38666230,tertiary,"Via Clorinda Menguzzato ""Veglia""",,,
38666231,tertiary,Via Alcide Degasperi,,,Via Degasperi
38754965,residential,Via dei Tèrli,,,
38754966,residential,Via dei Filari,,,
38959928,pedestrian,Vicolo Beato Stefano Bellesini,,,
38960264,track,Via Redondolo,,,
38962070,residential,Località Passo Cimirlo,,,
38967940,unclassified,Via alla Cascata,,,
38967941,unclassified,Via alla Cascata,,,
39069164,unclassified,Via Umberto Giordano,,,Via Giordano
39077101,residential,Salita dei Molini,,,
39077140,residential,Via Villa Belfonte,,,
39097054,tertiary,Via Luigi Caneppele,,,
39467696,tertiary,Via De Gasperi,,,
39467698,tertiary,Via Fersina - Avisio,,,
39467700,trunk,Strada Statale 47 della Valsugana,,,
39467701,trunk,Strada Statale 47 della Valsugana,,,
39467702,trunk,Strada Statale 47 della Valsugana,,,
39467703,trunk,Strada Statale 47 della Valsugana,,,
39632290,pedestrian,Via Torre Verde,,,
39633232,unclassified,Via Giuseppe Canestrini,,,
40115769,unclassified,Via dei Valoni,,,
40116006,residential,Via Giambattista Unterveger,,,
40367379,unclassified,Via della Saluga,,,
40367381,unclassified,Via delle Laste,,,
40484476,unclassified,Via al Riparo Gaban,,,
40484477,unclassified,Via al Riparo Gaban,,,
40484478,track,Via al Riparo Gaban,,,
40484479,residential,Via Mattia Carneri,,,
40484481,unclassified,Via di Moià,,,
40484483,unclassified,Via al Riparo Gaban,,,
40484484,track,Via al Riparo Gaban,,,
40484490,secondary,Via Bassano,,,
40484492,trunk,Strada Statale 47 della Valsugana,,,
40486825,residential,Via al Riparo Gaban,,,
40486828,unclassified,Via al maso Pezani,,,
40487728,unclassified,Via delle Laste,,,
40487729,unclassified,Via delle Laste,,,
40487731,unclassified,Via degli Olivi,,,
41405719,residential,Strada per Tez,,,
41881705,unclassified,Via Simone Felice Crosina e Dante Sartori,,,Via Crosina Sartori
42019151,unclassified,Via 4 Novembre (1918),,,Via 4 Novembre
42250602,residential,Via Dos Trento,,,
42250605,residential,Via Caio Valerio Mariano,,,
42285203,secondary,Via Bassano,,,
42288372,tertiary,Via Gocciadoro,,,
42288373,unclassified,Via Sant'Antonio,,,
42288374,secondary,Viale Verona,,,
42288376,secondary,Via Francesco Barbacovi,,,
42288377,secondary,Via Piave,,,
42288378,pedestrian,Via Giuseppe Garibaldi,,,
42380835,unclassified,Via di Campotrentino,,,
43385386,unclassified,Via San Giovanni Bosco,,,
43760621,unclassified,Piazza Dante,,,
43760795,unclassified,Strada di Còrno - Vanéze,,,
43760796,track,Strada di Còrno - Vanéze,,,
43760799,residential,Via al Castagneto,,,
43920652,pedestrian,Passaggio Silvio Dorigoni,,,
43925777,tertiary,Via San Lorenzo,,,
43925787,residential,Via Papiria,,,
43925789,tertiary,Lungadige Marco Apuleio,,,
43925801,tertiary,Lungadige Marco Apuleio,,,
43942188,tertiary,Via Brescia,,,
43956409,service,ENI,,,
43975829,residential,Via della Confraternita,,,
43975830,residential,Via Gerolamo Bucelleni,,,
43975831,residential,Androna di Garniga,,,
43975837,residential,Via ai Dineri,,,
43975841,residential,Via Luigi Ratini,,,
43975842,residential,Via della Crosara,,,
43975843,residential,Via Lodovico de Balzani,,,
43975845,residential,Via della Torresela,,,
43975846,secondary,Via Alto Sasso,,,
43975847,secondary,Strada alla Costa dei Castegnari,,,
43975848,residential,Salita all'Apiario,,,
43975849,residential,Via della Molinara,,,
43975850,residential,Via alle Valène,,,
43975851,unclassified,Strada della Funivia,,,
44020988,footway,Vicolo dell'Adige,,,
44908459,residential,Via della Malvasia,,,Via Malvasia
45010101,tertiary,Lungadige Marco Apuleio,,,
45010104,tertiary,Lungadige Marco Apuleio,,,
45016106,footway,Vicolo della S.A.T.,,,
45771981,residential,Via Dante Sartori,,,Via Sartori
45771982,residential,Via Dante Sartori,,,Via Sartori
45850979,residential,Via degli Olivi,,,
45853333,service,Via delle Laste,,,
47133214,unclassified,Strada di Camponzin,,,
48400051,secondary,Via per Cognola,,,
48400369,residential,Via Giacomo Bresadola,,,
48527619,residential,Via Montello,,,
48555173,unclassified,Vicolo di Piedicastello,,,
48555174,residential,Piazzetta Sant'Apollinare,,,
48655947,residential,Via Luigi Senesi,,,
48655948,residential,Via Lavisotto,,,
48655952,residential,Via Aldo Schmid,,,
48655953,residential,Via Lavisotto,,,
48655954,residential,Via Antonio Detassis,,,
48655956,unclassified,Via del Commercio,,,
48655957,unclassified,Via del Commercio,,,
48655958,residential,Via don Lorenzo Guetti,,,
48689460,residential,Via Lavisotto,,,
48769827,tertiary,Via San Lorenzo,,,
48769829,pedestrian,Via del Simonino,,,
49577052,secondary,Via Francesco Ambrosi,,,
49577096,secondary,Via di Centa,,,
50177103,unclassified,Via delle Mandolare,,,
51720628,residential,Via Aeroporto,,,
51720629,tertiary,Via Aeroporto,,,
51764176,unclassified,Via Valentina Zambra,,,
51764178,secondary,Via del Brennero,,,
51764179,unclassified,Via Antonio Pranzelores,,,
51764533,tertiary,Via Ezio Maccani,,,Via Maccani
51764535,tertiary,Via Caduti di Nassirya,,,
52286122,path,Sentiero S. Agata,,,
52286124,path,Sentiero S. Agata,,,
52286125,residential,Salita Sant'Agata,,,
52286126,steps,sentiero S. Agata,,,
52336694,path,Sentiero Povo- La grotta,,,
52337408,track,Linea dei Tralicci,,,
52337592,track,Sentiero verso Maranza,,,
52451406,unclassified,Via Salè,,,
52863651,unclassified,Strada della Pozzata,,,
53111048,residential,Via Torricelle,,,
53127065,tertiary,Via Vittorio de Riccabona,,,
53171859,pedestrian,Passaggio Don Michele Zulian,,,
53187904,unclassified,Via di Costa San Nicolò,,,
53187905,unclassified,Via di Costa San Nicolò,,,
53187907,unclassified,Via di Costa San Nicolò,,,
53198075,residential,Via Vittorio Veneto,,,
